datasaet: cora,  model: ncgnn.
epoch: 22, val_loss: 0.4630352854728699
epoch: 23, val_loss: 0.46330639719963074
epoch: 24, val_loss: 0.4637710750102997
epoch: 25, val_loss: 0.46500416100025177
epoch: 26, val_loss: 0.46611279249191284
epoch: 27, val_loss: 0.46764206886291504
Final epoch: 27
time of one train:5.492834568023682
beta:2.1999999999999997,accuracy:0.841796875

epoch: 0, val_loss: 1.7721255421638489
epoch: 1, val_loss: 1.5988712906837463
epoch: 2, val_loss: 1.414013922214508
epoch: 3, val_loss: 1.2266541719436646
epoch: 4, val_loss: 1.0501466989517212
epoch: 5, val_loss: 0.9038460552692413
epoch: 6, val_loss: 0.7913878560066223
epoch: 7, val_loss: 0.7082408666610718
epoch: 8, val_loss: 0.6471564769744873
epoch: 9, val_loss: 0.6009288132190704
epoch: 10, val_loss: 0.5665715634822845
epoch: 11, val_loss: 0.5422897934913635
epoch: 12, val_loss: 0.5241718590259552
epoch: 13, val_loss: 0.5110848695039749
epoch: 14, val_loss: 0.5024024844169617
epoch: 15, val_loss: 0.49402594566345215
epoch: 16, val_loss: 0.48738205432891846
epoch: 17, val_loss: 0.48239098489284515
epoch: 18, val_loss: 0.4794948399066925
epoch: 19, val_loss: 0.47685326635837555
epoch: 20, val_loss: 0.4755050241947174
epoch: 21, val_loss: 0.4746435582637787
epoch: 22, val_loss: 0.47403913736343384
epoch: 23, val_loss: 0.4728220999240875
epoch: 24, val_loss: 0.4730338603258133
epoch: 25, val_loss: 0.47389911115169525
epoch: 26, val_loss: 0.475133940577507
epoch: 27, val_loss: 0.4767889231443405
epoch: 28, val_loss: 0.47790753841400146
Final epoch: 28
time of one train:5.681782484054565
beta:2.4,accuracy:0.8359375

time of one repeat:53.470160245895386
time of construct data:0.29427480697631836
epoch: 0, val_loss: 1.7414938807487488
epoch: 1, val_loss: 1.5275778770446777
epoch: 2, val_loss: 1.2999473214149475
epoch: 3, val_loss: 1.0783958435058594
epoch: 4, val_loss: 0.8904175460338593
epoch: 5, val_loss: 0.7414208352565765
epoch: 6, val_loss: 0.631509006023407
epoch: 7, val_loss: 0.5569275915622711
epoch: 8, val_loss: 0.5063417851924896
epoch: 9, val_loss: 0.47107885777950287
epoch: 10, val_loss: 0.44382473826408386
epoch: 11, val_loss: 0.4239856004714966
epoch: 12, val_loss: 0.40937380492687225
epoch: 13, val_loss: 0.4004630148410797
epoch: 14, val_loss: 0.3947921544313431
epoch: 15, val_loss: 0.3893446773290634
epoch: 16, val_loss: 0.38399073481559753
epoch: 17, val_loss: 0.38197992742061615
epoch: 18, val_loss: 0.37979891896247864
epoch: 19, val_loss: 0.3794803023338318
epoch: 20, val_loss: 0.3792053312063217
epoch: 21, val_loss: 0.3801117092370987
epoch: 22, val_loss: 0.37998685240745544
epoch: 23, val_loss: 0.3805413395166397
epoch: 24, val_loss: 0.38228216767311096
epoch: 25, val_loss: 0.3852159082889557
Final epoch: 25
beta:0.6,accuracy:0.888671875

epoch: 0, val_loss: 1.7234194874763489
epoch: 1, val_loss: 1.5083832740783691
epoch: 2, val_loss: 1.2926579713821411
epoch: 3, val_loss: 1.0843814015388489
epoch: 4, val_loss: 0.9037958085536957
epoch: 5, val_loss: 0.7586134374141693
epoch: 6, val_loss: 0.6501494944095612
epoch: 7, val_loss: 0.5742156505584717
epoch: 8, val_loss: 0.5212252140045166
epoch: 9, val_loss: 0.4820808172225952
epoch: 10, val_loss: 0.454315185546875
epoch: 11, val_loss: 0.43396490812301636
epoch: 12, val_loss: 0.42005743086338043
epoch: 13, val_loss: 0.4094804972410202
epoch: 14, val_loss: 0.39936964213848114
epoch: 15, val_loss: 0.3942619413137436
epoch: 16, val_loss: 0.39036181569099426
epoch: 17, val_loss: 0.3883146345615387
epoch: 18, val_loss: 0.38463765382766724
epoch: 19, val_loss: 0.38250866532325745
epoch: 20, val_loss: 0.3820659667253494
epoch: 21, val_loss: 0.3813009113073349
epoch: 22, val_loss: 0.3840991109609604
epoch: 23, val_loss: 0.38432493805885315
epoch: 24, val_loss: 0.38521480560302734
epoch: 25, val_loss: 0.3861483782529831
epoch: 26, val_loss: 0.38734279572963715
Final epoch: 26
time of one train:5.3058085441589355
beta:0.8,accuracy:0.89453125

epoch: 0, val_loss: 1.7581815123558044
epoch: 1, val_loss: 1.5498100519180298
epoch: 2, val_loss: 1.329294204711914
epoch: 3, val_loss: 1.111262857913971
epoch: 4, val_loss: 0.9195237457752228
epoch: 5, val_loss: 0.7687719166278839
epoch: 6, val_loss: 0.6587148904800415
epoch: 7, val_loss: 0.5796151459217072
epoch: 8, val_loss: 0.5230583846569061
epoch: 9, val_loss: 0.4830813407897949
epoch: 10, val_loss: 0.4545392245054245
epoch: 11, val_loss: 0.4331737756729126
epoch: 12, val_loss: 0.41933950781822205
epoch: 13, val_loss: 0.408314973115921
epoch: 14, val_loss: 0.4004773199558258
epoch: 15, val_loss: 0.39545781910419464
epoch: 16, val_loss: 0.3901422470808029
epoch: 17, val_loss: 0.3861643970012665
epoch: 18, val_loss: 0.38274165987968445
epoch: 19, val_loss: 0.3816031962633133
epoch: 20, val_loss: 0.3799370676279068
epoch: 21, val_loss: 0.37841930985450745
epoch: 22, val_loss: 0.3785027861595154
epoch: 23, val_loss: 0.37983326613903046
epoch: 24, val_loss: 0.379190132021904
epoch: 25, val_loss: 0.37991514801979065
epoch: 26, val_loss: 0.3806375116109848
Final epoch: 26
time of one train:5.3090245723724365
beta:1.0,accuracy:0.892578125

epoch: 0, val_loss: 1.7378073334693909
epoch: 1, val_loss: 1.5292071104049683
epoch: 2, val_loss: 1.311280369758606
epoch: 3, val_loss: 1.1018598079681396
epoch: 4, val_loss: 0.9178167581558228
epoch: 5, val_loss: 0.771277904510498
epoch: 6, val_loss: 0.6664413511753082
epoch: 7, val_loss: 0.5876369178295135
epoch: 8, val_loss: 0.5318059027194977
epoch: 9, val_loss: 0.4922787845134735
epoch: 10, val_loss: 0.4661025106906891
epoch: 11, val_loss: 0.4456053376197815
epoch: 12, val_loss: 0.43041691184043884
epoch: 13, val_loss: 0.41790761053562164
epoch: 14, val_loss: 0.4079163670539856
epoch: 15, val_loss: 0.40062659978866577
epoch: 16, val_loss: 0.3960878252983093
epoch: 17, val_loss: 0.3922811299562454
epoch: 18, val_loss: 0.38783496618270874
epoch: 19, val_loss: 0.38628675043582916
epoch: 20, val_loss: 0.3855486810207367
epoch: 21, val_loss: 0.3835909813642502
epoch: 22, val_loss: 0.3834603428840637
epoch: 23, val_loss: 0.38260316848754883
epoch: 24, val_loss: 0.3834814727306366
epoch: 25, val_loss: 0.3832149803638458
epoch: 26, val_loss: 0.3846335709095001
epoch: 27, val_loss: 0.3862948566675186
epoch: 28, val_loss: 0.3871358633041382
Final epoch: 28
time of one train:5.704564094543457
beta:1.2,accuracy:0.89453125

epoch: 0, val_loss: 1.7424456477165222
epoch: 1, val_loss: 1.5335082411766052
epoch: 2, val_loss: 1.3161540031433105
epoch: 3, val_loss: 1.1112303733825684
epoch: 4, val_loss: 0.9309168756008148
epoch: 5, val_loss: 0.7874221503734589
epoch: 6, val_loss: 0.6772738397121429
epoch: 7, val_loss: 0.5972624123096466
epoch: 8, val_loss: 0.5422033965587616
epoch: 9, val_loss: 0.5044613480567932
epoch: 10, val_loss: 0.47785784304142
epoch: 11, val_loss: 0.4569873660802841
epoch: 12, val_loss: 0.4405278116464615
epoch: 13, val_loss: 0.4264495521783829
epoch: 14, val_loss: 0.41601479053497314
epoch: 15, val_loss: 0.4086649566888809
epoch: 16, val_loss: 0.40317030251026154
epoch: 17, val_loss: 0.40047937631607056
epoch: 18, val_loss: 0.3980354368686676
epoch: 19, val_loss: 0.39410772919654846
epoch: 20, val_loss: 0.3906605839729309
epoch: 21, val_loss: 0.39060285687446594
epoch: 22, val_loss: 0.3901364654302597
epoch: 23, val_loss: 0.3896809369325638
epoch: 24, val_loss: 0.38858333230018616
epoch: 25, val_loss: 0.38796108961105347
epoch: 26, val_loss: 0.3885396718978882
epoch: 27, val_loss: 0.3887108266353607
epoch: 28, val_loss: 0.3905457705259323
epoch: 29, val_loss: 0.3917055279016495
epoch: 30, val_loss: 0.3918881118297577
Final epoch: 30
time of one train:6.084890127182007
beta:1.4,accuracy:0.888671875

epoch: 0, val_loss: 1.7679603695869446
epoch: 1, val_loss: 1.5817255973815918
epoch: 2, val_loss: 1.3773767352104187
epoch: 3, val_loss: 1.1765292882919312
epoch: 4, val_loss: 0.9949052631855011
epoch: 5, val_loss: 0.8448456525802612
epoch: 6, val_loss: 0.727431446313858
epoch: 7, val_loss: 0.643943190574646
epoch: 8, val_loss: 0.587177038192749
epoch: 9, val_loss: 0.5447616577148438
epoch: 10, val_loss: 0.5125352442264557
epoch: 11, val_loss: 0.48865802586078644
epoch: 12, val_loss: 0.4700378179550171
epoch: 13, val_loss: 0.4562584310770035
epoch: 14, val_loss: 0.44427068531513214
epoch: 15, val_loss: 0.43635816872119904
epoch: 16, val_loss: 0.4304782748222351
epoch: 17, val_loss: 0.4249199628829956
epoch: 18, val_loss: 0.421422615647316
epoch: 19, val_loss: 0.4185803085565567
epoch: 20, val_loss: 0.4150727242231369
epoch: 21, val_loss: 0.41263431310653687
epoch: 22, val_loss: 0.4109426587820053
epoch: 23, val_loss: 0.41184891760349274
epoch: 24, val_loss: 0.41299207508563995
epoch: 25, val_loss: 0.4133143723011017
epoch: 26, val_loss: 0.4139072746038437
epoch: 27, val_loss: 0.41432392597198486
Final epoch: 27
time of one train:5.498003959655762
beta:1.5999999999999999,accuracy:0.875

epoch: 0, val_loss: 1.760445237159729
epoch: 1, val_loss: 1.5765883922576904
epoch: 2, val_loss: 1.3846230506896973
epoch: 3, val_loss: 1.1943848729133606
epoch: 4, val_loss: 1.0208079814910889
epoch: 5, val_loss: 0.8722504675388336
epoch: 6, val_loss: 0.7564668655395508
epoch: 7, val_loss: 0.6717358231544495
epoch: 8, val_loss: 0.6102617084980011
epoch: 9, val_loss: 0.5657733082771301
epoch: 10, val_loss: 0.5329763293266296
epoch: 11, val_loss: 0.5084799826145172
epoch: 12, val_loss: 0.4899826943874359
epoch: 13, val_loss: 0.4759247153997421
epoch: 14, val_loss: 0.4651387333869934
epoch: 15, val_loss: 0.4592153877019882
epoch: 16, val_loss: 0.45138926804065704
epoch: 17, val_loss: 0.44636374711990356
epoch: 18, val_loss: 0.4430328756570816
epoch: 19, val_loss: 0.4384150058031082
epoch: 20, val_loss: 0.43640436232089996
epoch: 21, val_loss: 0.4343225657939911
epoch: 22, val_loss: 0.43436485528945923
epoch: 23, val_loss: 0.4345819354057312
epoch: 24, val_loss: 0.43322600424289703
epoch: 25, val_loss: 0.43214452266693115
epoch: 26, val_loss: 0.4328048527240753
epoch: 27, val_loss: 0.43435758352279663
epoch: 28, val_loss: 0.43622928857803345
epoch: 29, val_loss: 0.43656833469867706
epoch: 30, val_loss: 0.43794456124305725
Final epoch: 30
time of one train:6.087935209274292
beta:1.7999999999999998,accuracy:0.861328125

epoch: 0, val_loss: 1.770239770412445
epoch: 1, val_loss: 1.5893436074256897
epoch: 2, val_loss: 1.396314263343811
epoch: 3, val_loss: 1.2016682028770447
epoch: 4, val_loss: 1.0212775468826294
epoch: 5, val_loss: 0.8743054568767548
epoch: 6, val_loss: 0.7613736093044281
epoch: 7, val_loss: 0.67718306183815
epoch: 8, val_loss: 0.6189819872379303
epoch: 9, val_loss: 0.5749439001083374
epoch: 10, val_loss: 0.5429073870182037
epoch: 11, val_loss: 0.5213618278503418
epoch: 12, val_loss: 0.5044814944267273
epoch: 13, val_loss: 0.49134843051433563
epoch: 14, val_loss: 0.481635645031929
epoch: 15, val_loss: 0.4720833748579025
epoch: 16, val_loss: 0.4645307660102844
epoch: 17, val_loss: 0.4597378224134445
epoch: 18, val_loss: 0.45714162290096283
epoch: 19, val_loss: 0.45342522859573364
epoch: 20, val_loss: 0.449910968542099
epoch: 21, val_loss: 0.44706621766090393
epoch: 22, val_loss: 0.44658929109573364
epoch: 23, val_loss: 0.4472113996744156
epoch: 24, val_loss: 0.44710883498191833
epoch: 25, val_loss: 0.4491118937730789
epoch: 26, val_loss: 0.45127251744270325
epoch: 27, val_loss: 0.451651394367218
Final epoch: 27
time of one train:5.508597373962402
beta:1.9999999999999998,accuracy:0.8671875

epoch: 0, val_loss: 1.746967375278473
epoch: 1, val_loss: 1.570248782634735
epoch: 2, val_loss: 1.3925076723098755
epoch: 3, val_loss: 1.2141322493553162
epoch: 4, val_loss: 1.048089325428009
epoch: 5, val_loss: 0.9065057635307312
epoch: 6, val_loss: 0.7899489402770996
epoch: 7, val_loss: 0.7050641179084778
epoch: 8, val_loss: 0.6461951434612274
epoch: 9, val_loss: 0.6009669601917267
epoch: 10, val_loss: 0.5670945048332214
epoch: 11, val_loss: 0.5415143072605133
epoch: 12, val_loss: 0.523418128490448
epoch: 13, val_loss: 0.5105949640274048
epoch: 14, val_loss: 0.5015302300453186
epoch: 15, val_loss: 0.4938466101884842
epoch: 16, val_loss: 0.48636314272880554
epoch: 17, val_loss: 0.4813583642244339
epoch: 18, val_loss: 0.4763545095920563
epoch: 19, val_loss: 0.47358302772045135
epoch: 20, val_loss: 0.47189007699489594
epoch: 21, val_loss: 0.4700174480676651
epoch: 22, val_loss: 0.4683040678501129
epoch: 23, val_loss: 0.4668289124965668
epoch: 24, val_loss: 0.4679049104452133
epoch: 25, val_loss: 0.46831849217414856
epoch: 26, val_loss: 0.469446524977684
epoch: 27, val_loss: 0.47060327231884
epoch: 28, val_loss: 0.47132018208503723
Final epoch: 28
time of one train:5.707291126251221
beta:2.1999999999999997,accuracy:0.859375

epoch: 0, val_loss: 1.7831825017929077
epoch: 1, val_loss: 1.6121134757995605
epoch: 2, val_loss: 1.4335713386535645
epoch: 3, val_loss: 1.2563395500183105
epoch: 4, val_loss: 1.0945578217506409
epoch: 5, val_loss: 0.95025834441185
epoch: 6, val_loss: 0.8297397196292877
epoch: 7, val_loss: 0.7410451471805573
epoch: 8, val_loss: 0.6765682101249695
epoch: 9, val_loss: 0.6282215714454651
epoch: 10, val_loss: 0.5952507257461548
epoch: 11, val_loss: 0.5703717172145844
epoch: 12, val_loss: 0.5514753758907318
epoch: 13, val_loss: 0.5353011190891266
epoch: 14, val_loss: 0.5232752561569214
epoch: 15, val_loss: 0.5156127214431763
epoch: 16, val_loss: 0.5082259029150009
epoch: 17, val_loss: 0.5023587048053741
epoch: 18, val_loss: 0.49869008362293243
epoch: 19, val_loss: 0.49561285972595215
epoch: 20, val_loss: 0.4937613904476166
epoch: 21, val_loss: 0.4922071099281311
epoch: 22, val_loss: 0.49078692495822906
epoch: 23, val_loss: 0.48931147158145905
epoch: 24, val_loss: 0.48901766538619995
epoch: 25, val_loss: 0.4901232123374939
epoch: 26, val_loss: 0.49031999707221985
epoch: 27, val_loss: 0.49114885926246643
epoch: 28, val_loss: 0.49292436242103577
epoch: 29, val_loss: 0.4942512661218643
Final epoch: 29
time of one train:5.885890245437622
beta:2.4,accuracy:0.8515625

time of one repeat:56.50036025047302
time of construct data:0.29320549964904785
epoch: 0, val_loss: 1.7112290859222412
epoch: 1, val_loss: 1.4966588616371155
epoch: 2, val_loss: 1.27183336019516
epoch: 3, val_loss: 1.0504842400550842
epoch: 4, val_loss: 0.8611028492450714
epoch: 5, val_loss: 0.7148725986480713
epoch: 6, val_loss: 0.6067283749580383
epoch: 7, val_loss: 0.5292973518371582
epoch: 8, val_loss: 0.4737878292798996
epoch: 9, val_loss: 0.43392297625541687
epoch: 10, val_loss: 0.40583576261997223
epoch: 11, val_loss: 0.3845841884613037
epoch: 12, val_loss: 0.36966076493263245
epoch: 13, val_loss: 0.3582329750061035
epoch: 14, val_loss: 0.3493194282054901
epoch: 15, val_loss: 0.343877375125885
epoch: 16, val_loss: 0.3409090042114258
epoch: 17, val_loss: 0.33552664518356323
epoch: 18, val_loss: 0.3316411077976227
epoch: 19, val_loss: 0.32874639332294464
epoch: 20, val_loss: 0.3283899277448654
epoch: 21, val_loss: 0.3280298262834549
epoch: 22, val_loss: 0.32788851857185364
epoch: 23, val_loss: 0.3281049430370331
epoch: 24, val_loss: 0.32907161116600037
epoch: 25, val_loss: 0.330475851893425
epoch: 26, val_loss: 0.3334430754184723
epoch: 27, val_loss: 0.3354347497224808
Final epoch: 27
beta:0.6,accuracy:0.857421875

epoch: 0, val_loss: 1.75468111038208
epoch: 1, val_loss: 1.5362381339073181
epoch: 2, val_loss: 1.294650912284851
epoch: 3, val_loss: 1.0645421147346497
epoch: 4, val_loss: 0.8690364956855774
epoch: 5, val_loss: 0.7206209599971771
epoch: 6, val_loss: 0.6125811338424683
epoch: 7, val_loss: 0.5341143906116486
epoch: 8, val_loss: 0.48002900183200836
epoch: 9, val_loss: 0.44138097763061523
epoch: 10, val_loss: 0.41211195290088654
epoch: 11, val_loss: 0.39055807888507843
epoch: 12, val_loss: 0.37519964575767517
epoch: 13, val_loss: 0.3620564788579941
epoch: 14, val_loss: 0.3535836189985275
epoch: 15, val_loss: 0.3476547598838806
epoch: 16, val_loss: 0.3408975303173065
epoch: 17, val_loss: 0.3374521881341934
epoch: 18, val_loss: 0.3349512219429016
epoch: 19, val_loss: 0.33355410397052765
epoch: 20, val_loss: 0.33321575820446014
epoch: 21, val_loss: 0.33217328786849976
epoch: 22, val_loss: 0.3325153738260269
epoch: 23, val_loss: 0.3323417901992798
epoch: 24, val_loss: 0.33389973640441895
epoch: 25, val_loss: 0.33527927100658417
epoch: 26, val_loss: 0.33712010085582733
Final epoch: 26
time of one train:5.253592252731323
beta:0.8,accuracy:0.8515625

epoch: 0, val_loss: 1.7312679290771484
epoch: 1, val_loss: 1.5235826969146729
epoch: 2, val_loss: 1.2966812252998352
epoch: 3, val_loss: 1.0750667452812195
epoch: 4, val_loss: 0.8840479552745819
epoch: 5, val_loss: 0.7337991893291473
epoch: 6, val_loss: 0.6226417422294617
epoch: 7, val_loss: 0.541482150554657
epoch: 8, val_loss: 0.4830686151981354
epoch: 9, val_loss: 0.4420173615217209
epoch: 10, val_loss: 0.4127160310745239
epoch: 11, val_loss: 0.39120471477508545
epoch: 12, val_loss: 0.3756469637155533
epoch: 13, val_loss: 0.3636176139116287
epoch: 14, val_loss: 0.3552784025669098
epoch: 15, val_loss: 0.3485388457775116
epoch: 16, val_loss: 0.3443448096513748
epoch: 17, val_loss: 0.3403204381465912
epoch: 18, val_loss: 0.33593566715717316
epoch: 19, val_loss: 0.33278949558734894
epoch: 20, val_loss: 0.3316875398159027
epoch: 21, val_loss: 0.32941076159477234
epoch: 22, val_loss: 0.3311632424592972
epoch: 23, val_loss: 0.331156849861145
epoch: 24, val_loss: 0.3325769454240799
epoch: 25, val_loss: 0.33247338235378265
epoch: 26, val_loss: 0.3328215032815933
Final epoch: 26
time of one train:5.317742347717285
beta:1.0,accuracy:0.857421875

epoch: 0, val_loss: 1.7588437795639038
epoch: 1, val_loss: 1.55888831615448
epoch: 2, val_loss: 1.3461541533470154
epoch: 3, val_loss: 1.1297487616539001
epoch: 4, val_loss: 0.9349040687084198
epoch: 5, val_loss: 0.778924822807312
epoch: 6, val_loss: 0.6602354049682617
epoch: 7, val_loss: 0.5746265053749084
epoch: 8, val_loss: 0.511554554104805
epoch: 9, val_loss: 0.46896992623806
epoch: 10, val_loss: 0.43714891374111176
epoch: 11, val_loss: 0.4135962128639221
epoch: 12, val_loss: 0.3959404230117798
epoch: 13, val_loss: 0.3815579265356064
epoch: 14, val_loss: 0.37087033689022064
epoch: 15, val_loss: 0.3638940006494522
epoch: 16, val_loss: 0.35645870864391327
epoch: 17, val_loss: 0.35213956236839294
epoch: 18, val_loss: 0.350029855966568
epoch: 19, val_loss: 0.3472803682088852
epoch: 20, val_loss: 0.3452562540769577
epoch: 21, val_loss: 0.34435391426086426
epoch: 22, val_loss: 0.344230592250824
epoch: 23, val_loss: 0.34371066093444824
epoch: 24, val_loss: 0.34274595975875854
epoch: 25, val_loss: 0.3429369479417801
epoch: 26, val_loss: 0.34513649344444275
epoch: 27, val_loss: 0.3466382622718811
epoch: 28, val_loss: 0.3482258468866348
epoch: 29, val_loss: 0.34946025907993317
Final epoch: 29
time of one train:5.837609052658081
beta:1.2,accuracy:0.845703125

epoch: 0, val_loss: 1.7480932474136353
epoch: 1, val_loss: 1.5455777645111084
epoch: 2, val_loss: 1.328655183315277
epoch: 3, val_loss: 1.1158499121665955
epoch: 4, val_loss: 0.925066739320755
epoch: 5, val_loss: 0.7758414447307587
epoch: 6, val_loss: 0.6646300554275513
epoch: 7, val_loss: 0.5852356255054474
epoch: 8, val_loss: 0.5260629653930664
epoch: 9, val_loss: 0.4835578501224518
epoch: 10, val_loss: 0.4537288546562195
epoch: 11, val_loss: 0.4311562031507492
epoch: 12, val_loss: 0.4133901298046112
epoch: 13, val_loss: 0.40120016038417816
epoch: 14, val_loss: 0.3917829543352127
epoch: 15, val_loss: 0.3824504613876343
epoch: 16, val_loss: 0.37553030252456665
epoch: 17, val_loss: 0.3718445599079132
epoch: 18, val_loss: 0.37000520527362823
epoch: 19, val_loss: 0.3676256239414215
epoch: 20, val_loss: 0.36591070890426636
epoch: 21, val_loss: 0.3647765815258026
epoch: 22, val_loss: 0.3635740727186203
epoch: 23, val_loss: 0.36353600025177
epoch: 24, val_loss: 0.36483234167099
epoch: 25, val_loss: 0.3645887076854706
epoch: 26, val_loss: 0.3658619225025177
epoch: 27, val_loss: 0.36576880514621735
epoch: 28, val_loss: 0.36606907844543457
Final epoch: 28
time of one train:5.638821840286255
beta:1.4,accuracy:0.84375

epoch: 0, val_loss: 1.7424508929252625
epoch: 1, val_loss: 1.544071614742279
epoch: 2, val_loss: 1.3357694149017334
epoch: 3, val_loss: 1.1271283626556396
epoch: 4, val_loss: 0.9430747926235199
epoch: 5, val_loss: 0.7939948737621307
epoch: 6, val_loss: 0.6810781955718994
epoch: 7, val_loss: 0.6001090407371521
epoch: 8, val_loss: 0.5424721539020538
epoch: 9, val_loss: 0.5017959177494049
epoch: 10, val_loss: 0.4721791297197342
epoch: 11, val_loss: 0.4496910274028778
epoch: 12, val_loss: 0.4322887510061264
epoch: 13, val_loss: 0.4180569350719452
epoch: 14, val_loss: 0.4082920551300049
epoch: 15, val_loss: 0.4008311331272125
epoch: 16, val_loss: 0.3972073942422867
epoch: 17, val_loss: 0.39277611672878265
epoch: 18, val_loss: 0.3893340677022934
epoch: 19, val_loss: 0.3876267522573471
epoch: 20, val_loss: 0.38727737963199615
epoch: 21, val_loss: 0.3866298645734787
epoch: 22, val_loss: 0.3855646103620529
epoch: 23, val_loss: 0.3840453326702118
epoch: 24, val_loss: 0.38408568501472473
epoch: 25, val_loss: 0.38419900834560394
epoch: 26, val_loss: 0.3858663737773895
epoch: 27, val_loss: 0.38692817091941833
epoch: 28, val_loss: 0.3887774795293808
Final epoch: 28
time of one train:5.639190435409546
beta:1.5999999999999999,accuracy:0.84375

epoch: 0, val_loss: 1.7674944996833801
epoch: 1, val_loss: 1.5794150829315186
epoch: 2, val_loss: 1.3767412900924683
epoch: 3, val_loss: 1.1686513423919678
epoch: 4, val_loss: 0.9749713838100433
epoch: 5, val_loss: 0.8197521567344666
epoch: 6, val_loss: 0.7030820548534393
epoch: 7, val_loss: 0.6186554729938507
epoch: 8, val_loss: 0.5580986440181732
epoch: 9, val_loss: 0.516119122505188
epoch: 10, val_loss: 0.4844758212566376
epoch: 11, val_loss: 0.4619375765323639
epoch: 12, val_loss: 0.4450651705265045
epoch: 13, val_loss: 0.4323798716068268
epoch: 14, val_loss: 0.42320871353149414
epoch: 15, val_loss: 0.41534772515296936
epoch: 16, val_loss: 0.4101768881082535
epoch: 17, val_loss: 0.4042152315378189
epoch: 18, val_loss: 0.4015006572008133
epoch: 19, val_loss: 0.3998909294605255
epoch: 20, val_loss: 0.3989572525024414
epoch: 21, val_loss: 0.398181214928627
epoch: 22, val_loss: 0.3958522081375122
epoch: 23, val_loss: 0.3951111286878586
epoch: 24, val_loss: 0.39508040249347687
epoch: 25, val_loss: 0.395230770111084
epoch: 26, val_loss: 0.3965611904859543
epoch: 27, val_loss: 0.3975486755371094
epoch: 28, val_loss: 0.3992664963006973
epoch: 29, val_loss: 0.3995189517736435
Final epoch: 29
time of one train:5.831684589385986
beta:1.7999999999999998,accuracy:0.83984375

epoch: 0, val_loss: 1.7471889853477478
epoch: 1, val_loss: 1.5606242418289185
epoch: 2, val_loss: 1.3630456924438477
epoch: 3, val_loss: 1.1696161031723022
epoch: 4, val_loss: 0.9954837560653687
epoch: 5, val_loss: 0.8533013463020325
epoch: 6, val_loss: 0.7441046833992004
epoch: 7, val_loss: 0.6630907952785492
epoch: 8, val_loss: 0.6048783361911774
epoch: 9, val_loss: 0.5588770806789398
epoch: 10, val_loss: 0.5235648155212402
epoch: 11, val_loss: 0.49933797121047974
epoch: 12, val_loss: 0.4821218103170395
epoch: 13, val_loss: 0.4656054377555847
epoch: 14, val_loss: 0.4532477408647537
epoch: 15, val_loss: 0.44474999606609344
epoch: 16, val_loss: 0.4394637644290924
epoch: 17, val_loss: 0.4351009726524353
epoch: 18, val_loss: 0.42992228269577026
epoch: 19, val_loss: 0.42552517354488373
epoch: 20, val_loss: 0.4230815917253494
epoch: 21, val_loss: 0.42192935943603516
epoch: 22, val_loss: 0.4209805577993393
epoch: 23, val_loss: 0.420321986079216
epoch: 24, val_loss: 0.41938042640686035
epoch: 25, val_loss: 0.41859863698482513
epoch: 26, val_loss: 0.4184795171022415
epoch: 27, val_loss: 0.41900108754634857
epoch: 28, val_loss: 0.42052705585956573
epoch: 29, val_loss: 0.4219101071357727
epoch: 30, val_loss: 0.42307649552822113
epoch: 31, val_loss: 0.42354410886764526
Final epoch: 31
time of one train:6.216032028198242
beta:1.9999999999999998,accuracy:0.830078125

epoch: 0, val_loss: 1.7755938172340393
epoch: 1, val_loss: 1.5959117412567139
epoch: 2, val_loss: 1.4085509777069092
epoch: 3, val_loss: 1.2182168364524841
epoch: 4, val_loss: 1.0372669100761414
epoch: 5, val_loss: 0.8850038647651672
epoch: 6, val_loss: 0.7669375836849213
epoch: 7, val_loss: 0.6783234775066376
epoch: 8, val_loss: 0.61582812666893
epoch: 9, val_loss: 0.5710764229297638
epoch: 10, val_loss: 0.5355342328548431
epoch: 11, val_loss: 0.5104131698608398
epoch: 12, val_loss: 0.49296702444553375
epoch: 13, val_loss: 0.48057377338409424
epoch: 14, val_loss: 0.4694220721721649
epoch: 15, val_loss: 0.45998573303222656
epoch: 16, val_loss: 0.4539089798927307
epoch: 17, val_loss: 0.4506147503852844
epoch: 18, val_loss: 0.44738446176052094
epoch: 19, val_loss: 0.444222092628479
epoch: 20, val_loss: 0.4421853870153427
epoch: 21, val_loss: 0.44183166325092316
epoch: 22, val_loss: 0.4431581348180771
epoch: 23, val_loss: 0.442581444978714
epoch: 24, val_loss: 0.44282619655132294
epoch: 25, val_loss: 0.4437386840581894
epoch: 26, val_loss: 0.44401586055755615
Final epoch: 26
time of one train:5.253506660461426
beta:2.1999999999999997,accuracy:0.822265625

epoch: 0, val_loss: 1.7830892205238342
epoch: 1, val_loss: 1.6080472469329834
epoch: 2, val_loss: 1.4256809949874878
epoch: 3, val_loss: 1.2396333813667297
epoch: 4, val_loss: 1.0641385912895203
epoch: 5, val_loss: 0.9144827425479889
epoch: 6, val_loss: 0.7984115183353424
epoch: 7, val_loss: 0.7123529314994812
epoch: 8, val_loss: 0.6477263569831848
epoch: 9, val_loss: 0.6010242998600006
epoch: 10, val_loss: 0.5681064426898956
epoch: 11, val_loss: 0.5426862239837646
epoch: 12, val_loss: 0.5244421362876892
epoch: 13, val_loss: 0.5116826742887497
epoch: 14, val_loss: 0.5009371936321259
